OAXXCD,E.01,E.11,E.21
X0008578E,0.4978401331047777,0.62502911069197,0.6264986590007189
X0008579E,0.4306064331706078,0.5738724851733749,0.5879233390684337
X0008580E,0.49911924355989495,0.6224505807392141,0.6427118977103466
X0008581E,0.5148814864524204,0.5406178764676055,0.5382877473853102
X0008582E,0.4398927244439499,0.4651263294224113,0.4566514102548391
X0008583E,0.5587950711167804,0.5996410644097411,0.5820377621946989
X0008584E,0.6326295526416614,0.5964013139110677,0.5657904981717949
X0008585E,0.7557111145316487,0.8158324173784727,0.8327832890659435
X0008586E,0.43541907201856284,0.5569307347838522,0.5887827788181833
X0008587E,0.4054203918220775,0.4747756425829248,0.5339271663810863
X0008588E,0.8022416288052718,0.8101203907265858,0.8696456266746354
X0008589E,0.6951638191131462,0.7613414526314517,0.8265564005966816
X0008590E,0.6842812143776189,0.7763300413991836,0.7628532374887727
X0008591E,0.6200028530745183,0.5820134658214425,0.6275169049972962
X0008592E,0.7748196961889989,0.8263734299403364,0.8314078730841791
X0008593E,0.80753134586811,0.8764357575449435,0.8349201421701293
X0008594E,0.6803548067239351,0.7632342539222784,0.817588827758528
X0008595E,0.5555295386090467,0.5325138318433645,0.6000245961888263
X0008596E,0.6284858093253173,0.6682713865302463,0.7131888515765371
X0008597E,0.7165053459367002,0.7800828821223238,0.7523679549864217
X0008598E,0.6748521840650855,0.701389575519868,0.7703863709123082
X0008599E,0.8335511321523545,0.8429322596581562,0.8371288668775573
X0008600E,0.7020865103248216,0.7942091878848363,0.8402311075227225
X0008601E,0.7569196848288242,0.8151645195389802,0.7955487089544229
X0008602E,0.6630202984856315,0.772299957081357,0.7781785806426774
X0008603E,0.5782800547166158,0.5327078233185466,0.5433361916429752
X0008604E,0.7011849545143158,0.7247026455817296,0.7154632367129933
X0008605E,0.7427511156059889,0.7776252231211309,0.8321416866910974
X0008606E,0.6702070798238491,0.7469584280220094,0.8116829110549382
X0008607E,0.8027271564697098,0.8807649338154668,0.8205739697219183
X0008608E,0.6348637888782844,0.7249431245201071,0.6905616152989156
X0008609E,0.6916656610716735,0.716934937612868,0.7845439706140052
X0008610E,0.720863544154651,0.7112445035629418,0.7431171426399462
X0008611E,0.6107680929863882,0.702512443725892,0.7521775829359818
X0008612E,0.6921216482279224,0.7033976087427932,0.7751895675616632
X0008613E,0.616912940921587,0.5514518387981325,0.6938785218515906
X0008614E,0.6345995829179591,0.7060917161472748,0.7304213293250752
X0008615E,0.635124735964438,0.7470754700940737,0.760441133891216
X0008616E,0.728865419468502,0.7481836086074924,0.7691472240298597
X0008617E,0.7616382800389087,0.836600912486478,0.8366803540256813
X0008618E,0.5664370997562082,0.6254274681150456,0.6511693788161413
X0008619E,0.5812989144650211,0.5592672956127603,0.6166641277663436
X0008620E,0.706260956763553,0.7627949437607161,0.7947373739294641
X0008621E,0.7348766523104842,0.7233175321129498,0.8099576838691137
X0008622E,0.7696120583913347,0.8286681980305575,0.7827556585069224
X0008623E,0.7603097957690903,0.8020227272679332,0.7996582344547625
X0008624E,0.7233030947412573,0.808744347622219,0.8734859722239796
X0008625E,0.7465994077736976,0.8524622602319769,0.7643117410197828
X0008626E,0.7196495243739958,0.7142758371248605,0.8322064570927101
X0008627E,0.6385303631886563,0.8169753051866865,0.8437428740481974
X0008628E,0.6957796759922396,0.844341741065377,0.8458668612962494
X0008629E,0.7639705878373934,0.8274620374140953,0.7977374404930226
X0008630E,0.4245545775616768,0.500897137975181,0.48673404454255736
X0008631E,0.44242627067907275,0.396609809394334,0.5311360290221602
X0008632E,0.6951915805262168,0.8482611338708069,0.8392170288609386
X0008633E,0.6937538639085107,0.7708893514807807,0.7977507833239259
X0008634E,0.501103149546811,0.5824608679956809,0.5900010221772412
X0008635E,0.29227342855886257,0.4777216258986206,0.5230489303727456
X0008636E,0.598414292438503,0.6132046490615014,0.6298371004012422
X0008637E,0.5905010485283954,0.5178419708371175,0.5715437575829779
X0008638E,0.6682858409641573,0.8082331643074482,0.8317212656513164
X0008639E,0.6457361210512819,0.7349618991100928,0.7725493003223218
X0008640E,0.6381206027165872,0.6200537420122556,0.6941140996735091
X0008641E,0.7376602567247138,0.8275688083934964,0.7680774432791266
X0008642E,0.7315908467160464,0.7752834822263626,0.7635577427547983
X0008643E,0.6711971840275883,0.7087876034731779,0.7928840850323599
X0008644E,0.7029453638356464,0.7940424516594372,0.8067775102503573
X0008645E,0.699570692065489,0.8196775378418909,0.8173882469209338
X0008646E,0.7362143857894345,0.8101269555301149,0.8498693405074441
X0008647E,0.6566220029124001,0.7003921637596996,0.7756062363264918
X0008648E,0.6967107372420276,0.8105851999094954,0.8917774760439245
X0008649E,0.2678813367878561,0.13133035058293677,0.35234097707667117
X0008650E,0.7254542020279166,0.7095845057678987,0.7657377799107629
X0008651E,0.6083406599761195,0.8392752809881724,0.7988800744408093
X0008652E,0.7158807107595857,0.8420070545070049,0.832665652615578
X0008653E,0.6476604483840225,0.7458735875693838,0.8829553612571249
X0008654E,0.665513084396001,0.7298982168839636,0.8188866525156857
X0008655E,0.7379622146149153,0.8479988870099501,0.8351389937174616
X0008656E,0.5715038871735522,0.8228589539124106,0.8459931098509201
X0008657E,0.6853030199044771,0.7713140535736677,0.8265781321882711
X0008658E,0.49262755327968366,0.710501579207439,0.7062567774842258
X0008659E,0.28598856206426543,0.46125146623913216,0.43665525501352476
X0008660E,0.5451539514070948,0.5647331882341019,0.7008219683356479
X0008661E,0.723646287133584,0.7415156896481474,0.7802111435642642
X0008662E,0.479471928714764,0.4747368872064589,0.578629256236609
X0008663E,0.45718122060822114,0.4748561851145723,0.5891449048244825
X0008664E,0.6501786852992845,0.6936896524626318,0.7555293867448962
X0008665E,0.5750617952860997,0.7063821561036752,0.7464827902133248
X0008666E,0.72746757487933,0.7902539142295831,0.8071865621836618
X0008667E,0.7443982404965686,0.7136647145943339,0.7574674139839286
X0008668E,0.6839760035859058,0.7266867196338807,0.7324364482744733
X0008669E,0.7601278068361678,0.8570354431614071,0.8282738148970078
X0008670E,0.7585793721189961,0.7951445186249579,0.7695160041046166
X0008671E,0.6953282346957175,0.669646149977279,0.7168896828163084
X0008672E,0.6179487233099,0.695254024664663,0.6605636680799244
X0008673E,0.7998185691352483,0.7756751209186047,0.7869826292651995
X0008674E,0.47303722710101004,0.6898959779381603,0.6509179427215152
X0008675E,0.785662027276608,0.8089501032116424,0.8707925029351457
X0008676E,0.6421585961003684,0.7057464574429684,0.7172887912860139
X0008677E,0.5167352346452555,0.5923039786249877,0.6979349436951725
X0008678E,0.7346640812136712,0.8073996778054063,0.7997077933404478
X0008679E,0.6699687999035925,0.7103583655229022,0.6750732788138064
X0008680E,0.6023965003712947,0.6384036704430944,0.745399187883362
X0008681E,0.7006647303899272,0.6790670884330513,0.6707058944603335
X0008682E,0.7573302397948809,0.8182302914473909,0.8163832711483988
X0008683E,0.5513498213975254,0.7213033386137094,0.7786086938918184
X0008684E,0.862628178133931,0.9087097881609448,0.8312544550639416
X0008685E,0.7923092992476918,0.8422059218664869,0.8348227806170441
X0008686E,0.7348052615594339,0.7874140189920587,0.7990213928870361
X0008687E,0.7238144741493866,0.8234261188464759,0.8897924504948512
X0008688E,0.7918025020959769,0.8192138431488989,0.8686384300336318
X0008689E,0.8035441960420608,0.8072334705369353,0.8477911511219982
X0008690E,0.7797351363194047,0.8234643469777898,0.8197670997221204
X0008691E,0.5464157579905099,0.6488726955726569,0.6494550190770497
X0008692E,0.8587951618052029,0.8587972294440502,0.7403954347802685
X0008693E,0.7431922394162658,0.8323073511487296,0.8152606054228839
X0008694E,0.7286452149117542,0.8117138322626638,0.7865617789153346
X0008695E,0.7648578051696477,0.8495199357071174,0.8478601670070453
X0008696E,0.6535005501325571,0.7276713537988578,0.8066041667172381
X0008697E,0.781021817660267,0.8423454092093238,0.8249391618233913
X0008698E,0.6636392805137771,0.7212805164059676,0.7675428094660279
X0008699E,0.7694465622497382,0.8025376360487658,0.802032314208932
X0008700E,0.7485493635423353,0.8365378469540091,0.827287983230898
X0008701E,0.7132930738359688,0.8027237054183941,0.8030244026615926
X0008702E,0.7204644732634073,0.7849612501004121,0.7666654398686688
X0008703E,0.700396273051369,0.7587298561504967,0.7952004928524654
X0008704E,0.6755766310429568,0.8004421452790627,0.8160112527222542
X0008705E,0.7261962808540532,0.8271333871379595,0.8444800994697589
X0008706E,0.5834959578607914,0.779839319660641,0.7544554323380064
X0008707E,0.6373956487753795,0.8501163849866807,0.8663007308448893
X0008708E,0.746258799867394,0.8012363790537569,0.6960828764723573
X0008709E,0.7841798436900782,0.8268106986610635,0.8108415054785852
X0008710E,0.768038161624615,0.8653907426467567,0.854917938609105
X0008711E,0.7624008359843104,0.831026291824702,0.8173069311505197
X0008712E,0.7574806071182428,0.8890658697160527,0.8540936940312865
X0008713E,0.7751629673213002,0.811249504361556,0.7706355527292703
X0008714E,0.619474063550381,0.7779074223981232,0.7686630660170565
X0008715E,0.7650117875081283,0.7921509174911558,0.7617678393552613
X0008716E,0.6419668687539238,0.7430486416752213,0.7917751407837222
X0008717E,0.7550912564669275,0.8780675040993771,0.8334581460121578
X0008718E,0.659745394330846,0.7289867307079971,0.742058396019669
X0008719E,0.7169130663546524,0.7820060199863427,0.7953792651884581
X0008720E,0.6758555605734644,0.7097974984062111,0.7525266602951196
X0008721E,0.7087516022940461,0.7915925515179902,0.8201817456567397
X0008722E,0.5888525907050475,0.630467058589917,0.6945294041681223
X0008723E,0.7243507880323982,0.7517529880290829,0.7227793104463079
X0008724E,0.7835825796850253,0.7576924527186327,0.7254674739355976
X0008725E,0.727391428206803,0.7614784898375746,0.7492801448034289
X0008726E,0.7148530398644729,0.7479578467835907,0.8277483697774445
X0008727E,0.7269989132326206,0.7000256169616225,0.8075313640072643
X0008728E,0.714032733299357,0.7301263064616728,0.7066138236838682
X0008729E,0.7621200895850607,0.8045152195163289,0.8069949060778576
X0008730E,0.7655538688245505,0.8144337003212092,0.840472537189651
X0008731E,0.7168343828522393,0.7354235623039768,0.7211759079609233
X0008732E,0.7721414285896913,0.8167453902587396,0.7951701439414072
X0008733E,0.8084319354673412,0.8193144624245172,0.8111861450699286
X0008734E,0.7224825997158771,0.8696131063922984,0.8612134949306474
X0008735E,0.6779013371754122,0.8415291143601658,0.7806911911862691
X0008736E,0.6134175809289338,0.7259054495497261,0.7126141077005586
X0008737E,0.7305485033667809,0.8157678479761865,0.8064145138242118
X0008738E,0.720827300047549,0.8219315552221926,0.8154869273978513
X0008739E,0.7549526834538225,0.8266734287508674,0.8418197354950211
X0008740E,0.7393985667177126,0.814526460830177,0.7334915117521816
X0008741E,0.7036153619828978,0.7834396811164602,0.8197082107251187
X0008742E,0.4101104592101552,0.5753768549896842,0.7085765054617751
X0008743E,0.6061542888368435,0.597979463587945,0.7280441980277476
X0008744E,0.7267468168063719,0.7912685519587269,0.8135324267322381
X0008745E,0.6874575198181998,0.8419281835926137,0.8600188008331308
X0008746E,0.7847124462048538,0.8410122222544387,0.8270717430058218
X0008747E,0.7095620903534129,0.8293111379453487,0.7983884512449184
X0008748E,0.7012518470463207,0.7857821390421391,0.7235759613690224
X0008749E,0.7602331518410359,0.8279652524005006,0.7831941353639263
X0008750E,0.7585913593838304,0.773065554262087,0.7891714391299739
X0008751E,0.8289398825204437,0.8328591612471323,0.760517062626767
X0008752E,0.6538812472351214,0.7157806328604234,0.788855076708779
X0008753E,0.7766673955242844,0.8495572973158211,0.8063831197835127
X0008754E,0.49210313438230635,0.7695957960668809,0.8415680237545468
X0008755E,0.7614658699882564,0.8273483217149668,0.8336332184242802
X0008756E,0.6487058646652932,0.8073024598738906,0.738320453300638
X0008757E,0.7214016279075326,0.7827771828483486,0.7992466998569534
X0008758E,0.6969586203973699,0.8580734296785334,0.8347402508175387
X0008759E,0.4853084238353216,0.6633585925351629,0.7037707575180338
X0008760E,0.6802907266605703,0.835041881992061,0.8320621220081499
X0008761E,0.6244678613382442,0.7171604426098582,0.740524044226723
X0008762E,0.4715468048164035,0.6712160110609711,0.7455272262769211
X0008763E,0.7215472444679158,0.7858909961400721,0.823325785792364
X0008764E,0.6328105878865878,0.7576990299728376,0.8071821029601647
X0008765E,0.6145415377200754,0.7817642147552722,0.8039842573515309
X0008766E,0.6446588723628763,0.773845071340694,0.8539939690957105
X0008767E,0.6353008559499086,0.7478557761704071,0.8245516789739148
X0008768E,0.5833926927546826,0.7551218004839033,0.825619610596615
X0008769E,0.6124698796702955,0.7065563824260644,0.7520463306375377
X0008770E,0.6747344243434787,0.7577886643630828,0.8185244322978273
X0008771E,0.6318918579089596,0.8045004435331006,0.8202935041412357
X0008772E,0.710460092210101,0.8026407356008931,0.8487168394367824
X0008773E,0.6367133453776528,0.7723864709261701,0.779684023395832
X0008774E,0.5547222350888843,0.5301142737931902,0.6705189078750872
X0008775E,0.7778547730674041,0.8181401917730426,0.7837744848908808
X0008776E,0.6693980610844047,0.8268589750152535,0.8199548324279385
X0008777E,0.7626140826992492,0.8403280781587843,0.8509754412488255
X0008778E,0.5871888888941427,0.6867108385295444,0.6464221142580636
X0008779E,0.6492806033537556,0.7876141806086813,0.8150421502245584
X0008780E,0.38364826994368284,0.6819969316255282,0.6560018557514186
X0008781E,0.6996817254369835,0.8354076436042496,0.7503108824176125
X0008782E,0.48902762351421497,0.6523773742170904,0.6890235116025095
X0008783E,0.5714773189140958,0.8214243787101749,0.8454711968544493
X0008784E,0.6673563639913856,0.7782894316895635,0.7816382162926605
X0008785E,0.518684917629907,0.6187322003852819,0.637800528811838
X0008786E,0.6265856116018766,0.8071975480053889,0.7768973082445471
X0008787E,0.620984481356714,0.7626817402948222,0.7660154960269902
X0008788E,0.4868736949468815,0.679211023392668,0.7088500789051709
X0008789E,0.6390544171105178,0.7750519787763,0.7533977807514183
X0008790E,0.7074427145083844,0.8370621426777021,0.792288043554821
X0008791E,0.5729737382006647,0.6205824177270953,0.6876297003313618
X0008792E,0.5257615742073464,0.6536358018811229,0.7318500712945385
X0008793E,0.6758924531512402,0.7649644663814484,0.7981801136616362
X0008794E,0.6503280315921999,0.8293024286897996,0.8459832193102995
X0008795E,0.642302376592063,0.7592224267183192,0.7943766194102558
X0008796E,0.6484480909581719,0.7539664513932426,0.7505679265005348
X0008797E,0.7370080465728818,0.7951703056790168,0.7919590002449551
X0008798E,0.6007667950804135,0.7155746480919877,0.7510480553878558
X0008799E,0.6301980365928789,0.7801932811011237,0.7360757712488899
X0008800E,0.6534566434872902,0.7957093063203534,0.8075981832180844
X0008801E,0.5938078426621872,0.6818754401303868,0.7816530302057393
X0008802E,0.5925285923888948,0.7643941554490712,0.8311741111875596
X0008803E,0.6543279204943971,0.743785147141117,0.7543656671116992
X0008804E,0.5431827551703098,0.741234176968419,0.7672706256153321
X0008805E,0.5878747679262709,0.7450547389202817,0.7525805098583312
X0008806E,0.5475440382086609,0.7605796440207906,0.8085306669287355
X0008807E,0.49032255765086863,0.7841400501207036,0.7501255443525207
X0008808E,0.6652755222664681,0.7405881207872304,0.8003447144228071
X0008809E,0.6794156767500767,0.8326227123605909,0.7998008416896066
X0008810E,0.7203756530278657,0.7533576827055496,0.8589587403674261
X0008811E,0.6842894596535475,0.7251250438596507,0.7377055774003621
X0008812E,0.6994542813943547,0.7583674239047474,0.8192927204565694
X0008813E,0.7024051536849099,0.8386061235109331,0.819394229686037
X0008814E,0.7579118040021021,0.8539473476658025,0.8151450189802393
X0008815E,0.7195312805127251,0.803399249736585,0.8442805526565266
X0008816E,0.6755437164686231,0.8383101896791172,0.8360647488604713
X0008817E,0.6969390600443544,0.8251403358425732,0.7401027719605514
X0008818E,0.7957586671604623,0.8848152217540471,0.8116766574451646
X0008819E,0.5575003283964421,0.7417435430570685,0.7304543776460356
X0008820E,0.6942988630056638,0.7563591250347155,0.6541781658674262
X0008821E,0.7436953843982311,0.7956537266698805,0.7905358369444195
X0008822E,0.6074664797895384,0.73908676620024,0.76583195096361
X0008823E,0.759674303328868,0.8439106356165395,0.8282002435075608
X0008824E,0.6158772133076558,0.8121194366245187,0.8106098205730315
X0008825E,0.6550937622479902,0.7879332264506498,0.7625096172347561
X0008826E,0.7369598191434497,0.8552671319337425,0.7929834220720536
X0008827E,0.7603810119287944,0.7183390931128051,0.7295451058267625
X0008828E,0.7510226531333827,0.8298105243105903,0.8249263905563984
X0008829E,0.6963245532983782,0.7118341201289753,0.6811451607875068
X0008830E,0.6900353856903982,0.7774611075200172,0.8302821858598726
X0008831E,0.6980902486549002,0.8381300428070615,0.8101024747027074
X0008832E,0.6979043627308477,0.7650879386617071,0.7878909312951883
X0008833E,0.7416721554102463,0.8137306207032213,0.7644611390364999
X0008834E,0.7424552379650353,0.7860190254860069,0.7769424785829789
X0008835E,0.6178902937253309,0.673477211853973,0.6309262242298157
X0008836E,0.7350217964738709,0.7694234378122292,0.7861532685518784
X0008837E,0.7007168276235014,0.7532680239145569,0.7207187118657009
X0008838E,0.7156063897820949,0.812305223710415,0.7805211864865107
X0008839E,0.7371713299306777,0.796500213002103,0.7931030916363137
X0008840E,0.7223245015847247,0.7717050769486602,0.759538014783938
X0008841E,0.7226608326605094,0.6909691143904799,0.8084872108916993
X0008842E,0.7794506960698306,0.7957422159806534,0.7466766371507703
X0008843E,0.7021111829800359,0.7388260973200027,0.7885171287917604
X0008844E,0.7945589897032166,0.8610855230604438,0.7307057957220373
X0008845E,0.7577362464968529,0.7724902099717218,0.7435373197086739
X0008846E,0.745084902111245,0.8239726375965344,0.7565095535162641
X0008847E,0.6984752161229807,0.7098836151383237,0.7462639650899456
X0008848E,0.7240501206029362,0.8019504094954142,0.7344489956420578
X0008849E,0.80315218402922,0.7725027291044775,0.768871814680596
X0008850E,0.7082649962887664,0.8521451364814393,0.6169165199648718
X0008851E,0.7536760016477059,0.9155192270244439,0.8556007869565492
X0008852E,0.7562991480817499,0.7533583448071003,0.8143926783587337
X0008853E,0.7303152219953685,0.7386866351648639,0.6823778182442828
X0008854E,0.7466484810252316,0.7106987413286735,0.706203351902064
X0008855E,0.7235596395646371,0.7927752552387184,0.8013985775747988
X0008856E,0.6955773847169583,0.7671952359656244,0.7469582674960303
X0008857E,0.7377134031412479,0.7819544200162357,0.8485003884998362
X0008858E,0.7646319588428284,0.8798713264010568,0.8122882423293154
X0008859E,0.7840316745755479,0.825936675402071,0.7973881655627818
X0008860E,0.7325927038337257,0.7688852956037496,0.7402137440674154
X0008861E,0.6599824467164679,0.7583597758152067,0.6901442240326789
X0008862E,0.5814555765228091,0.7769653390369926,0.6518185137316664
X0008863E,0.7197648780041824,0.8185771368458541,0.8919957293146292
X0008864E,0.6114549730600635,0.7078553278753177,0.7204592714163723
X0008865E,0.8229460310423242,0.8180734103874424,0.8503356013369414
X0008866E,0.7387721202919285,0.8464864641325657,0.7573113776301696
X0008867E,0.7102619450386762,0.8554967255203461,0.8439393542058363
X0008868E,0.7701835679085461,0.8557068939935288,0.8452579881532363
X0008869E,0.7562168215250562,0.8063728973533663,0.858273016566888
X0008870E,0.6978697506854024,0.8098122530791502,0.7179530326800715
X0008871E,0.635151497468507,0.7514617334116331,0.7945073737786977
X0008872E,0.7224722871465254,0.8757701636659652,0.8306260142604538
X0008873E,0.6290299540444979,0.8381624151266233,0.8278158893520388
X0008874E,0.7155433796839202,0.8049148742565173,0.7241634921484695
X0008875E,0.5141231825274025,0.5558659200394465,0.6102383476584662
X0008876E,0.6537164463939693,0.6613383870402386,0.6977817509199364
X0008877E,0.5492099683621481,0.6447731651030888,0.6682161891408744
X0008878E,0.5231242139533422,0.6629576621062802,0.6518070566349834
X0008879E,0.547893386663322,0.4275534881376552,0.5380482397764965
X0008880E,0.753505683733889,0.801446686077337,0.7889608031403733
X0008881E,0.6153109971253123,0.7472451623199039,0.5517063227946231
X0008882E,0.4124347056658246,0.36758596798458115,0.3289280169013598
X0008883E,0.5731810648905571,0.5812665098554792,0.6314253519700757
X0008884E,0.7460848852744074,0.7973657021385858,0.8353847976583645
X0008885E,0.7899558188974434,0.7665532231779444,0.7297317301530227
X0008886E,0.5977018145782064,0.6770716704251182,0.722232519923479
X0008887E,0.5651156017019079,0.5522785858745778,0.49694298184455193
X0008888E,0.5797969683925547,0.6039629944116057,0.6919219322607466
X0008889E,0.606325639128795,0.7574766252181296,0.7428619737113867
X0008890E,0.5972684837892314,0.7111981082649779,0.5885790042529395
X0008891E,0.4687621656257592,0.5839790158107218,0.5681804755295696
X0008892E,0.4392764693850098,0.5604626834596916,0.5731163519413192
X0008893E,0.7066492276522609,0.7691067580555548,0.8219036033215972
X0008894E,0.5900079611882035,0.6617865392654615,0.7647844824328758
X0008895E,0.599733645141235,0.6974443867739235,0.6803463370264353
X0008896E,0.6595092199549545,0.6974407229155408,0.7370693302067017
X0008897E,0.5304636498422001,0.586351785859861,0.6796182877697994
X0008898E,0.6180332931567606,0.6711919268179639,0.6443505016378769
X0008899E,0.567524302788917,0.5638374879082324,0.5975663197693584
X0008900E,0.4866794601328425,0.49402508768535247,0.5614691709526741
X0008901E,0.3934882131081412,0.5285848276309603,0.477317008897976
X0008902E,0.7895986830888111,0.8171187402172585,0.8364106897724548
X0008903E,0.5544741256340037,0.49631978810957006,0.5581567855541502
X0008904E,0.6721995314133217,0.6582519383295933,0.5249117881817441
X0008905E,0.5465987046610082,0.4272907279922305,0.4473408847274507
X0008906E,0.44336666521172524,0.5078494230655767,0.5172706102819795
X0008907E,0.4416136897489123,0.4362421823199067,0.3441302023088508
X0008908E,0.612687282821464,0.6957464326316142,0.6192209182937966
X0008909E,0.6029553471611301,0.5977817498465972,0.41749305520482966
X0008910E,0.710983678554739,0.8393542476978015,0.784540410453301
X0008911E,0.7268706170324623,0.8014554723549313,0.7905126728694981
X0008912E,0.7435303700187414,0.8590522620187103,0.8515750555966765
X0008913E,0.7896787646773907,0.7420847423835165,0.8556144167848291
X0008914E,0.6148878109215163,0.6010986877028679,0.5541065404977187
X0008915E,0.5087935581168846,0.624144558190498,0.6204882338509246
X0008916E,0.743753471207827,0.8238156657418841,0.7882783589898977
X0008917E,0.7384284360526283,0.8135569400163407,0.7464213754485755
X0008918E,0.7338641443304794,0.8547529143506403,0.8283221907055646
X0008919E,0.5983976165750304,0.6327937190617882,0.6598097680213288
X0008920E,0.7927452389261371,0.8565976404819508,0.8170171026187518
X0008921E,0.6791436238767468,0.6301822652701062,0.6275835333464787
X0008922E,0.7544311402876808,0.8064659224046059,0.7378688966853242
X0008923E,0.7593088252539835,0.8811884216877586,0.8154849499128932
X0008924E,0.6243244333967573,0.6637355330668704,0.618251676414041
X0008925E,0.5636130362961249,0.6142933199617815,0.6680958916616743
X0008926E,0.3214157400514814,0.4295722788043181,0.4440695593438457
X0008927E,0.7172281754936186,0.833958505456968,0.8651061714434142
X0008928E,0.4258069064590021,0.4405324935545775,0.49480025881090567
X0008929E,0.7923273867831783,0.8553794006909562,0.9046834161551046
X0008930E,0.5834428906791594,0.6433901022864361,0.6566717860016092
X0008931E,0.6603422080790725,0.7676844840824523,0.7376431160094825
X0008932E,0.6207105369476541,0.57909260691225,0.37904545838331494
X0008933E,0.5673779540533945,0.5631078405842386,0.5324302492687416
X0008934E,0.6760805446574345,0.7228040309779843,0.5807641900076127
X0008935E,0.7258365713664592,0.7684106029131543,0.7397420758664951
X0008936E,0.5640172263104077,0.6665024276760769,0.5862382465416017
X0008937E,0.6752699895541089,0.8097664617176455,0.84414588085945
X0008938E,0.5753920147187181,0.7829550193777808,0.7436917047198972
X0008939E,0.6527847861949976,0.800772942380806,0.6757408605330474
X0008940E,0.6848821883702301,0.7353281046100747,0.5112825251984376
X0008941E,0.6480058187980526,0.5936558503530072,0.5711173681829826
X0008942E,0.5623314714486883,0.4540716866751011,0.42198655063899676
X0008943E,0.5379638224090207,0.6198037338003904,0.5977598653487739
X0008944E,0.7400559792133474,0.7989318275233115,0.7978165340132414
X0008945E,0.697039711208377,0.7951970169577639,0.7953368432542683
X0008946E,0.6932746315584767,0.7693872086533842,0.7702480408630205
X0008947E,0.7132838486064673,0.759262396617679,0.7560320331750184
X0008948E,0.7869510336152038,0.8205653502354421,0.7895566670646149
X0008949E,0.5511748163425293,0.676790316298342,0.6949260436036062
X0008950E,0.8357177118511111,0.8480624805388891,0.9107405651605558
X0008951E,0.5700422124914263,0.6475276866739585,0.623840810110311
X0008952E,0.759859810570816,0.8180033970643954,0.8223531281394654
X0008953E,0.5601604444905351,0.6432656747763862,0.6728132186496752
X0008954E,0.6636823313026105,0.8261907920157664,0.8428747786519278
X0008955E,0.7822132893269457,0.8407232913510382,0.7879070330531881
X0008956E,0.4837892784513886,0.5157013044691223,0.5809900715523967
X0008957E,0.5967498946019199,0.6855560426208201,0.7004248588643426
X0008958E,0.661362510016723,0.6697855987561412,0.7343112085901649
X0008959E,0.7134211018590226,0.6538674556263986,0.7116982828863299
X0008960E,0.6149860328954858,0.8184367068321593,0.8091591854561656
X0008961E,0.597073391144797,0.6783347175769345,0.7148844547320746
X0008962E,0.7693556147851852,0.8498428433915087,0.8338963911166304
X0008963E,0.7609968118809267,0.7841340809089206,0.806466407709325
X0008964E,0.49954132703582743,0.5445516505889139,0.6203472064789628
X0008965E,0.6598505444968897,0.6281151089630196,0.6494098470191043
X0008966E,0.6622648937417112,0.8024026659754414,0.8768176262532379
X0008967E,0.6181150870633761,0.6543584888766971,0.7466091319349055
X0008968E,0.6603050555031774,0.7557572966736921,0.7863115985881999
X0008969E,0.7066072465498254,0.7589717470560363,0.8289061643817304
X0008970E,0.6715136104876914,0.7927748221989294,0.81189697711677
X0008971E,0.7682604561260612,0.810757317167279,0.8024708072100611
X0008972E,0.6485797772277644,0.7616182263426398,0.7963028273289435
X0008973E,0.6163042340310764,0.734970827606602,0.7851716902943927
X0008974E,0.7040463791296825,0.8147842606159589,0.728674866839017
X0008975E,0.7511998642502657,0.7990136629391391,0.834632801664099
X0008976E,0.5362651670663663,0.6657269518229013,0.6765794753761265
X0008977E,0.7098680851072903,0.7322343439587058,0.7696768400272272
X0008978E,0.6734051917966676,0.8143850978760847,0.812482556950716
X0008979E,0.6879372571540465,0.6560606707958355,0.7548770321090214
X0008980E,0.7237895251770493,0.7994644187175173,0.8158892457191815
X0008981E,0.7670969159507944,0.804483042469713,0.7078876595887879
X0008982E,0.808419960322194,0.7746533069883204,0.7758925573808384
X0008983E,0.7510397267171159,0.8140973489515225,0.7511807692560236
X0008984E,0.7205621952455805,0.8374779406153735,0.8290820816369264
X0008985E,0.6911949112612554,0.6163020000528215,0.5231637202859297
X0008986E,0.5825057299747806,0.4975171306279839,0.4864783255305171
X0008987E,0.7296450594150938,0.7390903931947685,0.7486390211883497
X0008988E,0.7023949869098043,0.8072575115155314,0.710301551327534
X0008989E,0.5205132862444313,0.5653246876369926,0.6053250352378233
X0008990E,0.4533320275189315,0.41093939765890863,0.4133670443314933
X0008991E,0.3956067972717724,0.3569687640293264,0.49447166666981057
X0008992E,0.38202190368115124,0.6425372042596821,0.5553416601289896
X0008993E,0.47409967299036676,0.5651689959830596,0.45477191853526266
X0008994E,0.7171435900666858,0.7957787046050783,0.8405121145774976
X0008995E,0.6577368873796887,0.6144800026838322,0.6169893788039952
X0008996E,0.5634486315487649,0.4706035345769599,0.45077455539579936
X0008997E,0.5761571169502735,0.689847066600199,0.6302278333463982
X0008998E,0.6505338172788264,0.7431540140830837,0.7403909188967908
X0008999E,0.6582618785712854,0.6737910241938118,0.6288132378984399
X0009000E,0.6293909324327983,0.7092705751975494,0.5776869789959491
X0009001E,0.6539140983151649,0.7918158012881952,0.8461755438188011
X0009002E,0.8003474269656076,0.8136072925051425,0.7836341710370363
X0009003E,0.7328623014792711,0.7733902611061971,0.7511382994837197
X0009004E,0.762067123115248,0.845002428777578,0.8511859060648093
